Date,Username,User tag,Content,Mentions,link
"2023-04-15,11:49:25","a_starburst","#0","<@493633371717763104>","sardine_can#0",""
"2023-04-15,12:21:04","sardine_can","#0","Actions that return a Boolean can be used. You can see more here: https://developer.litprotocol.com/accessControl/conditionTypes/litActionConditions","a_starburst#0",""
"2023-04-15,12:22:30","sardine_can","#0","Are you calling it in the browser or in a NodeJS context?","a_starburst#0",""
"2023-04-15,12:36:23","a_starburst","#0","browser","sardine_can#0",""
"2023-04-15,12:48:38","sardine_can","#0","Is this how you are calling it?
```
const authSig = await LitJsSdk.checkAndSignAuthMessage({
  chain: 'ethereum'
});
```","a_starburst#0",""
"2023-04-15,12:55:20","sardine_can","#0","Here are the full options that can be passed 
```
AuthCallbackParams {
  // The chain you want to use.  Find the supported list of chains here: https://developer.litprotocol.com/docs/supportedChains
  chain: Chain;

  // Optional and only used with EVM chains.  A list of resources to be passed to Sign In with Ethereum.  These resources will be part of the Sign in with Ethereum signed message presented to the user.
  resources?: any[];

  // Optional and only used with EVM chains right now.  Set to true by default.  Whether or not to ask Metamask or the user's wallet to switch chains before signing.  This may be desired if you're going to have the user send a txn on that chain.  On the other hand, if all you care about is the user's wallet signature, then you probably don't want to make them switch chains for no reason.  Pass false here to disable this chain switching behavior.
  switchChain?: boolean;

  // --- Following for Session Auth ---
  expiration?: string;

  uri?: string;
}
  
```","",""
"2023-04-15,12:56:49","a_starburst","#0","yes

```
export const useAuthSig = () => {
    const [sig, setSig] = useState<any>(null);
    if (!sig) LitJsSdk.checkAndSignAuthMessage({ chain: ""ethereum"" }).then((msg) => setSig(msg));
    return sig;
}   
```","sardine_can#0",""
"2023-04-15,12:57:38","a_starburst","#0","thanks","sardine_can#0",""
"2023-04-15,12:59:59","sardine_can","#0","Are you using the `auth-browser` package directly in your project?","a_starburst#0",""
"2023-04-15,13:05:10","rwiggum","#0","there is an example here: https://github.com/LIT-Protocol/pkp-social-auth-example","yoshijo04#0357",""
"2023-04-15,13:13:48","rwiggum","#0","This should be working.  Are you using metamask?  and are you importing with `import * as LitJsSdk from ""@lit-protocol/lit-node-client"";` ? 

You can try running `LitJsSdk.disconnectWeb3();` to delete the AuthSig from localstorage, and then maybe it will work.","a_starburst#0",""
"2023-04-15,13:18:44","rwiggum","#0","also, there is a new package, lit-auth-client which has functions for this: https://github.com/LIT-Protocol/js-sdk/tree/feat-pkp-client/packages/lit-auth-client

you can access it with `yarn add @lit-protocol/lit-auth-client@pkp`","yoshijo04#0357",""
"2023-04-15,19:12:22","a_starburst","#0","thanks for help folks!","",""
"2023-04-15,19:12:31","a_starburst","#0","Here's what we built:

**Name**: ⭐ Play Protect
**Description**: Play Protect allows artists and musicians to enforce digital rights management for their music using threshold encryption.
**Github**: https://github.com/luksgrin/ETHTokyo_Project

Public URL: https://ethglobal.com/showcase/play-protect-74wvv","",""
"2023-04-15,19:16:20","a_starburst","#0","super nice API. for the most part everything just worked as expected! great work lit team!","",""
"2023-04-15,20:06:00","0x4ka","#0","<@819579896891703357> <@1096216069921853641> Thank you for helping our building!!
**Name:** 
Streaming NFT

**Description: **
A Wallet with a NFT rental function that allows you to rent when you need it and lend it when you don't need it. Rentals can be from just 1 second to indefinitely and Renter just pay for while using.

**DEMO:**
https://eth-global-tokyo.vercel.app/

**Github: **
https://github.com/synschismo/eth-global-tokyo/","anson5805#0、Sam F | Superfluid#0902",""
"2023-04-15,20:08:51","0x4ka","#0","<@399725459455213579> <@493633371717763104> 
Thank you for helping our building!!
Name: 
Streaming NFT

Description: 
A Wallet with a NFT rental function that allows you to rent when you need it and lend it when you don't need it. Rentals can be from just 1 second to indefinitely and Renter just pay for while using.

DEMO:
https://eth-global-tokyo.vercel.app/

Github: 
https://github.com/synschismo/eth-global-tokyo/

public page
https://www.ethglobal.com/showcase/streaming-nft-with-wallet-n559o","sardine_can#0、rwiggum#0",""
"2023-04-15,20:39:12","0xdeb_","#0","Come find us in the sponsor hall and demo your project!","","https://cdn.discordapp.com/attachments/993005932902613103/1096957938112933908/PXL_20230416_003736473.MP.jpg"
"2023-05-29,09:03:23","awliang","#0","","","https://cdn.discordapp.com/attachments/993005932902613103/1112727893882195988/HackFS_youtube_bannerHackFS.png"
"2023-05-29,12:55:44","awliang","#0","Hello and welcome to the <#993005932902613103> channel <:nfteth:822186186016948314>

Feel free to reach out to the Lit Protocol Team at any point with your questions!

👀 **ABOUT**
**Lit Protocol** lets you create and manage distributed cryptographic key-pairs for condition-based encryption and programmatic signing. A decentralized key management network, Lit can be used in place of centralized key custodians and other key management solutions.


🏆 **PRIZE OVERVIEW**
*More to come!*

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/hackfs2023/prizes


🔗 **IMPORTANT LINKS**
https://litprotocol.com/
https://developer.litprotocol.com/","",""
"2023-05-31,16:41:28","0xdeb_","#0","For the Lit Prizes

```
Best use of Lit Actions and Programmable Key Pairs
$3K USDC

Improving the user experience in web3 is essential for the long-term success and adoption of decentralized technology. By making it easier and more intuitive for users to engage with the ecosystem, we can help create a more open, transparent, and user-centric internet for everyone.

Use Lit to create a seamless onboarding process or abstract away signing through programmatic signing. Lit provides the underlying infrastructure for developers to set up programmable signing based on on-chain and off-chain information.

Criteria for the prize: 
Must utilize Lit Actions and Programmable Key Pairs.
UI/UX is top priority!
Output should include a demo and documentation of how it utilizes Lit.

Best use of DataDAOs and Lit
$1K USDC

Wildcard: Best use of Lit Protocol
$1K USDC
```","",""
"2023-06-03,11:59:32","ehsueh","#0","Hi, I heard about someone controlling a Tesla using a double encrypted NFT (second encryption layer was via Lit). What was the purpose of double encryption? How do we decide when we need it? Thanks.","",""
"2023-06-03,17:47:33","bluegreen.crypto","#0","Is there an analytics dashboard or something where I can check to see how many nodes there are in the lit network? (edit) nevermind, i found that info here https://developer.litprotocol.com/support/stateofnetwork/","",""
"2023-06-05,13:21:46","Alexey","#8940","Hi all,
Please help! How can I extract the private key from Lit Protocol API?","",""
"2023-06-05,13:51:42","Alexey","#8940","Or may be there is a way to create X.509 certificate based on the PKP?","",""
"2023-06-05,15:00:40","maniveer","#0","do lit support any of present filecoin testnet","",""
"2023-06-05,15:36:22","0xdeb_","#0","hey! you can read more about that here: https://www.notion.so/litprotocol/Cloudflare-x-Lit-post-be67613ee77548fc93bf65fe6c739e04?pvs=4

TDLR: 
In the example, a Tesla OAuth credential is encrypted twice, once by Lit Protocol and a second time through Cloudflare. Both are necessary to decrypt the credentials; neither has access without the correct passkeys and order of decryption. This pattern is an interdependent system that can not work unless all pieces are in place. Individually, Lit Protocol can not unlock the car and Cloudflare also can not unlock the car.","ehsueh#0",""
"2023-06-05,15:37:04","0xdeb_","#0","hey Alexey, at this moment we do not have a method to extract the private key","Alexey#8940",""
"2023-06-05,15:39:32","0xdeb_","#0","you can check out the supported chains here and submit a request for the chain that you need supported - if it's EVM based, it's relatively easy for us to add in support

https://developer.litprotocol.com/resources/supportedChains","maniveer#0",""
"2023-06-05,19:06:17","brainfried","#0","Hi, I'm looking to get a quick 5min feedback on my architecture design that utilizes Lit Protocol to make sure it makes sense","",""
"2023-06-05,19:17:54","0xdeb_","#0","yep! feel free to DM me with any questions you have and I'll review the architecture 🙂","brainfried#0",""
"2023-06-06,06:14:43","berkingurcan","#0","Hi <@716127683440017459> ! I would like to build Decentralized Verifiable Credentials Issuance Infrastructure in this hackathon but it is relatively different from Krebit. Also I have looked to this: https://spark.litprotocol.com/semantic/ but I think it is not related to my idea. Claim format will be similar to ERC 5851. I have a few questions:
- Are there any PoC, demo etc. projects that similar to mine? Can you send links of them?
- Do you know any ERC or VC Standard or DiD format for my idea which can be compatible Lit Protocol Access Control?
- Do you have any suggestion to me 😄","0xdeb_#0",""
"2023-06-06,15:42:11","0xdeb_","#0","<@843590451348111420>, 

1. I'm not aware of additional projects outside of krebit and relation for this!
2. Compatability with Lit Access Control is based on chains (you can check out the supported chains here: https://developer.litprotocol.com/resources/supportedChains#access-control-protocol). ERC = etherueum specific, VCs and DIDs depend on the platform they are built on
3. Can you explain more about this platform and what use case you want to explore with it?","berkingurcan#0",""
"2023-06-08,13:39:44","steph.lens","#0","hey <@716127683440017459> and lit team! I was doing a deep dive of Lit and was curious if you had a code example of the ""mint, grant, burn"" pattern for pkps and Lit actions. 

I'm hacking on an on-chain OTP generator + verification service and wanted to use this pattern for access control","0xdeb_#0",""
"2023-06-08,14:06:56","0xdeb_","#0","hi <@598764899862052868> ! 

Yes! My initial thought around example code is from Yacht labs using mint/grant/burn to: 
```
mint the PKP, associating it with the Lit Action code, and burning the PKP all within an atmoic transaction, nobody can change the code that the PKP is associated with
```

https://github.com/Yacht-Labs/yacht-lit-sdk","steph.lens#0",""
"2023-06-08,14:07:10","0xdeb_","#0","I'll do a bit more digging because I'm pretty sure we have more examples out there","",""
"2023-06-08,14:59:15","0xdeb_","#0","For developers who have questions this weekend - I'm out for the next couple of days and the most ideal place to ask for questions until I get back is on the Lit Discord: https://litgateway.com/discord","",""
"2023-06-11,11:13:46","0m0t","#0","Can Lit be used to encrypt and decrypt data?","",""
"2023-06-11,11:14:33","0m0t","#0","I know that ecdsa cannot","",""
"2023-06-11,11:37:23","0m0t","#0","If so, what encryption algorithm does it use?","",""
"2023-06-12,11:21:40","sovereign_alchemist","#0","Hey <@716127683440017459>, could you add support for the calibration testnet?

I sent a request, the only question I was unsure of is number of decimals.

From looking at this page: https://docs.filecoin.io/basics/assets/the-fil-token/#denomonations

I answered with  1 decimal place.","0xdeb_#0",""
"2023-06-13,04:19:51",".mangolassi","#0","Hey guys!
I have some problems when I bundle the Lit Action code with more libs. I'm getting this error esbuild `str.charCodeAt is not a function` 
This issue is reported in github as well: https://github.com/LIT-Protocol/js-serverless-function-test/issues/9

`Adarsh-Kumar28` wasn't able to reproduce but I did it. I'm using node 18 when running the `node src/esbuild.js`","",""
"2023-06-13,12:47:48","carllippert","#0","lit is lit. is lit + ipfs mfs a good option for building a decentralized obsidian / roam type system or is there a different combo i should look into","",""
"2023-06-13,12:48:15","carllippert","#0","need CRUD over files. environment is Tauri ( js, rust, python ) local application","",""
"2023-06-14,06:13:19","jvaleska","#0","I am getting the 422 bad entity error usign evmContractConditions
```
[Lit-JS-SDK] formattedEVMContractConditions 
[{""contractAddress"":""0x839AA66E6Ff206A9205278033C0E28B5731B7c7F"",""functionName"":""nonces"",""functionParams"":[""0x33be97e6e15301988e3f326bb7dac3c55c8ea472""],""functionAbi"":{""name"":""nonces"",""inputs"":[{""name"":"""",""type"":""address""}],""outputs"":[{""name"":"""",""type"":""uint256""}],""constant"":false,""stateMutability"":""view""},""chain"":""mumbai"",""returnValueTest"":{""key"":"""",""comparator"":""="",""value"":1}}]
```
any idea what is te problem with my conditions?","",""
"2023-06-14,06:22:41","jvaleska","#0","solved, the problem was the integer value (1)","",""
"2023-06-14,16:31:51","0xdeb_","#0","lit + ipfs would work for the decentralized obsidian / roam! 
For something similiar to roam, the backend/storage would need something to support querying a graph like structure of information","carllippert#0",""
"2023-06-15,05:55:43",".sofaman","#0","can i use decentralized access control on an erc20Votes token built on the filecoin calibration testnet? I was wondering because calibration isn't listed as a supported chain, but hyperspace is","",""
"2023-06-15,11:15:25","mashharuki","#0","Hi, I have a question!

I am currently trying to use Lit's SDK with TypeScript and have created the following file. (I'm trying to use it on the front-end side.)

I am getting the following error when initializing the LitNodeClient object.

lit.ts:7 Uncaught TypeError: Cannot read properties of undefined (reading 'LitNodeClient')

What format should I initialize in TypeScript?
Please let me know if you have a source code that would be helpful.","",""
"2023-06-15,11:15:40","mashharuki","#0","```ts
import LitJsSdk from ""@lit-protocol/lit-node-client"";

const client = new LitJsSdk.LitNodeClient({
  litNetwork: 'serrano'
});
const chain = ""mumbai"";
```","",""
"2023-06-15,11:15:54","mashharuki","#0","↑ my code is here","",""
"2023-06-15,11:16:48","mashharuki","#0","""@lit-protocol/lit-node-client"": ""^2.2.24"",","",""
"2023-06-15,11:17:02","mashharuki","#0","↑ dependency info is here","",""
"2023-06-15,12:09:42","lowcodekrish","#0","Hi! Is it possible to develop access control mechanism in lit by sharing keys?","",""
"2023-06-15,13:49:44","0xdeb_","#0","unfortunately, we do not support calibration at this time",".sofaman#0",""
"2023-06-15,14:03:52","0xdeb_","#0","check out this example: https://github.com/LIT-Protocol/lit-demo-simple-string-encrypt-nodejs/blob/main/main.js

```import LitJsSdk from '@lit-protocol/lit-node-client-nodejs';
const litNodeClient = new LitJsSdk.LitNodeClientNodeJs();

await litNodeClient.connect();
```","mashharuki#0",""
"2023-06-15,14:06:24","0xdeb_","#0","Hi Krish! Can you give me some use case examples of how and why you want to share keys? 

Just thinking through this where a lot of power in Lit is being able to provision access based on assets someone has (like a certain NFT, x amount of coins, or timebased unlocks)","lowcodekrish#0",""
"2023-06-15,14:21:21","lowcodekrish","#0","Hey Debie,

A sample use case is; once I have encrypted the file I'd expect only a specific set of users to  decrypt it. 

So, I guess the question is how could those privileged users gain access to the key?","0xdeb_#0",""
"2023-06-15,15:06:00","0xdeb_","#0","so you set the access control conditions before you encrypt the file - something like `user must own a doodles NFT to decrypt the content`

You can read more here: https://developer.litprotocol.com/accessControl/intro","lowcodekrish#0",""
"2023-06-15,15:06:59","0xdeb_","#0","Lit is a MPC key management network, so essentially as a developer you're relying on the Lit nodes to take care of the keys for you and the access to the decryption key is based on the access control conditions you've set","",""
"2023-06-15,15:56:46","jvaleska","#0","encryptToIpfs is not a function

which package do I need to install to use this function?","",""
"2023-06-15,16:00:37","jvaleska","#0","I've been struggling all day with downloading a file with an encrypted string and decrypting it. For whatever reason when I rebuild the blob, it is no longer the same. 
 I got just Error, no more comments. I guess the problem is the blob. I tried many ways.. nothing. 

So I choose to go with the easy solution and it fails too. It is not my day,  definitely. Tomorrow is going to be a very busy day, I guess.","",""
"2023-06-15,17:10:28","0xdeb_","#0","on the browser, this should work
`import * as LitJsSdk from ""@lit-protocol/lit-node-client"";`

You can read more on the installation page here: https://developer.litprotocol.com/SDK/Explanation/installation

For encryptToIPFS, you want to get the LitJsSDK obj loaded.","jvaleska#0",""
"2023-06-15,18:04:17","mashharuki","#0","thank you!.","0xdeb_#0",""
"2023-06-16,01:36:25","lowcodekrish","#0","Thank you Debie. I was looking for some sample code that demonstrates this, but couldn't find anything similar to this case.","0xdeb_#0",""
"2023-06-16,04:49:13","hakymulla","#0","has anyone used litprotocol in docker?","",""
"2023-06-16,05:02:32","jvaleska","#0","Perfect, thanks!
Looks like I need to add a credit card to infura in order to get this working","0xdeb_#0",""
"2023-06-16,09:55:15","mashharuki","#0","It worked!! Thank you!!","0xdeb_#0",""
"2023-06-16,14:03:25","0xdeb_","#0","did the explanation earlier clarify it for you, or should I explain more on how to work with the Lit nodes?","lowcodekrish#0",""
"2023-06-16,14:36:15","lowcodekrish","#0","The explanation was apt. I am trying to find some sample code that demonstrates the use you outlined earlier. Especially around configuring the accesscontrol object.","0xdeb_#0",""
"2023-06-16,14:41:07","0xdeb_","#0","Cool! 

After you complete the installation step: https://developer.litprotocol.com/SDK/Explanation/installation

To set up the access control obj, you can read through this intro example to set up encryption based on a simple access control condition: https://developer.litprotocol.com/SDK/Explanation/encryption

If you want to read more about the access control object, you can find that here: https://developer.litprotocol.com/accessControl/intro","lowcodekrish#0",""
"2023-06-16,14:41:34","0xdeb_","#0","You'll interact with the Lit nodes through the Lit JS SDK","",""
"2023-06-16,14:54:50","lowcodekrish","#0","Thank you Debie. I'll go through these links and revert if I have questions.","0xdeb_#0",""
"2023-06-17,02:25:41","lowcodekrish","#0","I am running into a LitNodeClient Undefined error. How do I resilve it? Below is how it's defined:

``` const litClient = new LitJsSdk.LitNodeClient();
    await litClient.connect();```","",""
"2023-06-17,03:23:43","lajosd","#0","Hi! Is Calibration testnet supported already?","",""
"2023-06-17,06:25:35","hakymulla","#0","co ask","lajosd#0",""
"2023-06-17,10:43:16","sovereign_alchemist","#0","Nope https://discord.com/channels/554623348622098432/993005932902613103/1118960549691150416","lajosd#0",""
"2023-06-17,15:35:31","0xkamal7","#0","hey <@716127683440017459> I have been trying hard to resolve this error from an hour , can you help me with this ? cc <@737716902427885630>","0xdeb_#0、juste5426#0","https://cdn.discordapp.com/attachments/993005932902613103/1119711946216837231/image.png"
"2023-06-17,15:50:25","0xdeb_","#0","Hey! What are you using 3id for? Looking at your error it doesn't seem to be related to the lit js sdk","0xkamal7#0",""
"2023-06-17,15:58:39","0xkamal7","#0","using it for ceramic integration with Lit","0xdeb_#0",""
"2023-06-17,16:00:34","0xkamal7","#0","<@716127683440017459> sent u the file link which m using on DM","0xdeb_#0",""
"2023-06-19,09:00:18","mashharuki","#0","Here's what we built:

Name: 🐶 OkozukaiWallet
Description: OkozukaiWallet is a product that creates an opportunity for mass adoption of Web3.
Github: https://github.com/mashharuki/HackFS-2023

Public URL: https://ethglobal.com/showcase/okozukaiwallet-gwi9y","",""
"2023-06-19,13:23:48","steph.lens","#0","Hey Lit team! Popping in to show you my HackFS project, Wallet OTP, a desktop and mobile 2FA Authenticator App. I used Lit for encryption and decryption of records (service + serviceSymmetricEncryptionKey, account + accountSymmetricEncryptionKey, secret + secretSymmetricEncryptionKey) before storage in Polybase. Lit didn't have an integration for Lit <> Polybase so I wrote that part from scratch. Check it out:

https://www.ethglobal.com/showcase/wallet-otp-one-time-password-pp9gx","","https://cdn.discordapp.com/attachments/993005932902613103/1120403576141922314/projects2Fpp9gx2Fimages2FWallet20OTP20deck.png"
"2023-06-19,13:24:27","steph.lens","#0","","","https://cdn.discordapp.com/attachments/993005932902613103/1120403737027027004/Screenshot_2023-06-19_at_10.20.56_AM.png"
"2023-06-19,14:42:18","0xdeb_","#0","awesome - i'll be reviewing projects in the next few days and am super excited by what y'all have built","",""
"2023-06-21,23:25:27","awliang","#0","","","https://cdn.discordapp.com/attachments/993005932902613103/1121279763152113734/Waterloo_2.png"
"2023-06-21,23:32:15","awliang","#0","Hello and welcome to the <#953024366201958461> channel <:nfteth:822186186016948314>

Feel free to reach out to the Lit Protocol Team at any point with your questions!

👀 **ABOUT**
**Lit Protocol** lets you create and manage distributed cryptographic key-pairs for condition-based encryption and programmatic signing. A decentralized key management network, Lit can be used in place of centralized key custodians and other key management solutions.


🏆 **PRIZE OVERVIEW**

Best use of Lit Actions and Programmable Key Pairs - $4,000 USDC
Wildcard: Best use of Lit Overall - $1,000

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/waterloo2023/prizes


🔗 **IMPORTANT LINKS**
https://developer.litprotocol.com/
https://developer.litprotocol.com/pkp/intro
https://developer.litprotocol.com/LitActions/intro
https://spark.litprotocol.com/hackathon-resources-spring-23/","",""
"2023-06-22,09:41:54","cesarhuret","#0","Hey, is it possible to gate a smart contract to only allow signatures that have been signed in a Lit Action ?","",""
"2023-06-23,17:00:26","rwiggum","#0","thanks!  here to answer any questions if you have them","",""
"2023-06-23,17:00:42","rwiggum","#0","yes, absolutely","cesarhuret#0",""
"2023-06-23,17:01:34","rwiggum","#0","you would want to mint a PKP with the Lit Action as the only auth method for it, and then put the corresponding public key from that PKP in your smart contract.  and then the lit action will use the lit nodes to sign whatever you want, and you can check the signature against the pubkey in the contract.","cesarhuret#0",""
"2023-06-23,17:01:52","rwiggum","#0","we are downstairs with some light up cubes that say ""Lit"" so come find us if you wanna chat in person!","cesarhuret#0",""
"2023-06-23,17:51:58","0xdeb_","#0","Come find us in person and get some lit matches","","https://cdn.discordapp.com/attachments/993005932902613103/1121920613834047630/IMG_20230623_170136_904.webp"
"2023-06-23,18:01:09","rwiggum","#0","Join us on telegram here: https://t.me/+d5bx2EKDKSkzZmY5","",""
"2023-06-23,23:08:05","0xdeb_","#0","for folks who want a refresher on Lit Actions and PKPs - you can reference this resources guide: https://spark.litprotocol.com/hackathon-resources-spring-23/","",""
"2023-06-24,10:49:18","aaron_luhning","#0","Currentl getting ```Could not connect to enough nodes after timeout of 20000ms.  Could only connect to 0 of 6 required nodes.  Please check your network connection and try again.  Note that you can control this timeout with the connectTimeout config option which takes milliseconds.```  Was working a few minutes ago - any idea what might cause this (network is fine).","",""
"2023-06-24,10:57:22","rwiggum","#0","did you change network connection at all?  can you try running this in your terminal to see if it connects?  `telnet serrano.litgateway.com 7370`","aaron_luhning#0",""
"2023-06-24,11:05:05","aaron_luhning","#0","it does - probably something I did.  Is it normal to have several sendCommandtoNode and handshakewithSgx  (~10) one after another appearing in the console?","rwiggum#0",""
"2023-06-24,16:08:08","rtree","#0","Hey lit team on site, I just would like to say thank you for updating the SDK!  I am more getting into lit and continue building.

Thanks,
Rtree from JPEGated","",""
"2023-06-24,23:40:15","0xdeb_","#0","hi hackers - if you have any questions, we're still at the venue - find the lit cube!","",""
"2023-06-25,00:05:05","sarahlit","#7799","Hey lit team on site I just would like","",""
"2023-06-25,03:29:17","rtree","#0","Does anybody still here? What is the network string for ""XDC Apothem""? I have found xdc (Prod.) but apotem is not in this doc: https://developer.litprotocol.com/resources/supportedchains/","",""
"2023-06-25,12:46:33","gokutsuma3","#0","<@399725459455213579> 
Thank you for your hard work in reviewing so many projects for so long. Unfortunately, we could not do the Demo in person, but let me at least give you an overview of our project.

■Project Name
Autonomous World ID —ZK Identity Protocol for Games—

■URL
https://ethglobal.com/showcase/autonomous-world-id-k7odb

■TL;DR For Lit Protocol
・We use Access Control in Lit Protocolto encrypt the EOA and its associated Zk Proof, signature, etc
・ZK Identity, Sismo alone could not accomplish the switching of user profiles to Private, so Access Contorl was a must for our product.
・As you know With ZKP alone, proof of address ownership could be achieved, but EOA could not be passed, so encryption was required","rwiggum#0",""
"2023-06-25,13:35:23","cesarhuret","#0","Is lit team still there","",""
"2023-07-10,15:05:39","awliang","#0","","","https://cdn.discordapp.com/attachments/993005932902613103/1128039351658496050/Screenshot_2023-07-10_at_12.png"
"2023-07-17,18:45:50","awliang","#0","Hello and welcome to the <#993005932902613103> channel <:nfteth:822186186016948314>

Feel free to reach out to the Lit Protocol Team at any point with your questions!

👀 **ABOUT**
**Lit Protocol** lets you create and manage distributed cryptographic key-pairs for condition-based encryption and programmatic signing. A decentralized key management network, Lit can be used in place of centralized key custodians and other key management solutions.


🏆 **PRIZE OVERVIEW**

$1500 Wildcard: Best use of Lit Protocol
$3500 Best Use of Lit Actions and Programmable Key Pairs

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/paris2023/prizes


🚀 **WORKSHOP**
https://youtu.be/TYw6d99qOPc


🔗 **IMPORTANT LINKS**
https://developer.litprotocol.com/
https://developer.litprotocol.com/pkp/intro
https://developer.litprotocol.com/LitActions/intro
https://spark.litprotocol.com/hackathon-resources-spring-23/","",""
"2023-07-19,02:15:44","ottodevs","#0","hi! what is the suggested path for encryption and decryption of ceramic content? I previously used `lit-ceramic-sdk` but I am not sure if it's up to date","",""
"2023-07-21,09:42:44","0xdeb_","#0","If you have any questions about Lit, want some ideas on how to build with us... find the lit team with the cube!","","https://cdn.discordapp.com/attachments/993005932902613103/1131944352227282964/IMG_20230721_142059_080.webp"
"2023-07-21,13:04:38","jd1001","#0","Is this downstairs?","0xdeb_#0",""
"2023-07-21,13:48:52","0xdeb_","#0","Main floor as soon as you walk in!","",""
"2023-07-22,06:08:26","jd1001","#0","gm <@716127683440017459> where are you sitting today?","0xdeb_#0",""
"2023-07-22,06:16:56","rollingrelease","#7344","the same, main floor right at the entrance. Look for the lit cube 🙂","",""
"2023-07-22,09:14:09","0xdeb_","#0","potato camera buuut find the cube for some Lit stickers","","https://cdn.discordapp.com/attachments/993005932902613103/1132299548568604813/rn_image_picker_lib_temp_9828718e-3d5b-4d60-a854-f200be41707a.jpg"
"2023-07-22,12:59:53","0xdeb_","#0","For folks having issues with access control, here is a tool you can use to check you have the correct formatting: https://lit-accs-debugger.vercel.app/","",""
"2023-07-22,13:18:12","0xdeb_","#0","https://developer.litprotocol.com/accessControl/EVM/customContractCalls","",""
"2023-07-22,13:32:42","anson5805","#0","Hey Hugo, we will add `OptimismGoerli` in the next 2~3 days! we just found the instruction just need to push it node side","",""
"2023-07-22,13:43:18","0xdeb_","#0","Want to check in with devs - if you are building with Lit, please stop by the table on the main floor by the entrance if you have any questions within the next hour~ so we can help with anything Lit related in person! 

The team may not be staying as late as in past hackathons and we would love to help folks asap","",""
"2023-07-22,17:00:51","arshaanb","#0","Hey are any of you here right now?","",""
"2023-07-22,17:25:33","arshaanb","#0","Is there an example of this in code somewhere? https://developer.litprotocol.com/accessControl/EVM/customContractCalls

Like where it works end to end?","",""
"2023-07-22,18:07:34","0xdeb_","#0","<@229383079070924800> you can check out the example here: https://github.com/LIT-Protocol/sdk-examples/tree/main/custom-emv-acc","arshaanb#0",""
"2023-07-22,18:23:49","arshaanb","#0","Will check it out, thanks","0xdeb_#0",""
"2023-07-22,19:30:11","arshaanb","#0","couldn't get it working 😦 will you guys be in before the 9am submission?","",""
"2023-07-23,07:01:13","eimi80","#0","Hi","",""
"2023-07-23,07:01:33","eimi80","#0","Is anyone from Lit around for judging?","",""
"2023-07-23,07:03:04","eimi80","#0","We've been looking for them forever","",""
"2023-07-23,07:44:03","lyons800","#0","Hey Guys, have something we’ really need to show you guys !! We have been caught up all morning and can’t fin you anywhere","",""
"2023-07-23,13:10:44","0xdeb_","#0","We closed our judging at noon, if you want to show us anything feel free to post here or Lit's Discord!  catch you in new york if you're planning on joining ✨","",""
"2023-07-26,08:11:57","rollingrelease","#7344","Upon request, we added Optimism Goerli support to our network! 🥳","",""
"2023-09-13,13:39:20","awliang","#0","","","https://cdn.discordapp.com/attachments/993005932902613103/1151572840273956985/image.png"
"2023-09-15,01:17:18","awliang","#0","Hello and welcome to the <#993005932902613103> channel <:nfteth:822186186016948314>

Feel free to reach out to the Lit Protocol Team at any point with your questions!

👀 **ABOUT**
**Lit Protocol** lets you create and manage distributed cryptographic key-pairs for condition-based encryption and programmatic signing. A decentralized key management network, Lit can be used in place of centralized key custodians and other key management solutions.


🏆 **PRIZE OVERVIEW**

Best use of Programmatic Signing – $3500
Wild Card – $1500

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/newyork2023/prizes


🔗 **IMPORTANT LINKS**
Developer docs: <https://developer.litprotocol.com/> 
Programmable key pairs: <https://developer.litprotocol.com/v2/pkp/intro> 
Lit Actions: <https://developer.litprotocol.com/v2/LitActions/intro> 
Hackathon resources post: <https://spark.litprotocol.com/hackathon-resources-spring-23/>","",""
"2023-09-19,19:19:56","fentalon","#0","Hi","",""
"2023-09-19,19:20:23","fentalon","#0","I am trying to get in touch with the LIT team; can someone please get back to me. Thanks!","",""
